id,text
28970,ask me if i give a fuck
28971,it wasn't my fault my truck has tranny issue's
28973,The text in the image is:  worst pijama party ever
28974,"The text in the image is:  - girls reaction - when teacher says ""get out of class"" - boys reaction - gorilla in a fuckinin coupe reaction"
28976,when you're hiding from a shooter in your school and the foreign exchange student keeps on crying american students: first time?
29013,meanwhile at the isis strip club
29036,chinese people be like  happy thanksgiving
29041,oh boy can't wait to clean myself up in the showers that the guards are taking us to!
29046,"when you find out the girl you like doesn't like dank memes  ""got me f*cked up"" ""i bet she wipes back to front""  ""that foolish hoe"" ""what a thot"" ""i hope she die"""
29051,when your annoying neighbours are mowing their lawn suddenly  when you go out to finally sun bathe
29054,"The text in the image says ""broken dishwasher."""
29056,how do we destroy the patriarchy?  it's simple. we eat it
29063,when people say you have an explosive personality
29075,he can be his new boy firend
29083,when you've already explained why your mad 3 times & he still don't get it  let's just fight
29084,"The text in the image reads:  ""africans be like - ""we were fine killing each other for land""  ""until the white man showed up, killing us for land"""
29104,america is for americans period! i agree. why don't you go back to europe?
29130,you talk like a fag and your shit's all retarded
29137,"The text in the image reads:  ""goofy fuckin blackpeople OCTOBER 19 HALLOWEEN OCTOBER 19 HALLOWEEN OCTOBER 19"""
29138,"why can't we spend money on education instead of drugs """
29140,nice try women now go back to the kitchen
29148,"don't like me?  i don't i care, it's still a beautiful day in my neighborhood"
29150,"back in my day, you were either america first or a pinko commie  nowadays they call themselves liberals, progressives, socialists and such.. but you know what, pilgrim? they're still pinko commies"
29158,the military finally captured the massive orangutan
29163,what kind of punch can take out 20 kids and 6 adults? a sandy hook
29164,"if you think it's okay for iran to have nukes, but not okay for law abiding ing americans to have guns  you might be a dumbass"
29173,"9's on the stock bottom  no your Is cant do that! wait, im Is swapped..."
29174,the crimes against humanity should not be swiftly forgotten
29178,The text in the image is:  kon'nichiwa anata wa fucking nigger
29304,the hardest part of breaking up with a japanese girlfriend  is having to drop the bomb on her twice before she gets it
29308,"when you haven't stolen anything, used snap benefits or been loud at the movies for a few weeks"
29351,when you forget the bomb codes
29354,"During the Holocaust, jewish bodies were treated like trash!"
29357,"The text in the image reads:  ""it can't be homicide if there is no race Adolf Hitler"""
29376,get in loser we're invading poland
29380,all i want for christmas is 6 million
29384,they're in a row
29385,when you drop your care package  and someone else takes all the loot
29387,speaking to the house
29401,i came out of your what!?
29406,ahmed? im pregnant!!!
29408,screw area 51 lets storm cheyenne mountain and get the stargate
29416,i hate when walmart doesn't have what i need
29430,where is the curvature?  #basketballsareflat
29437,what can happen if you eat wheaties for 38 years
29438,israel is not at war they don't fight soldiers  they kill innocent men women and children from a distance
29460,"The text in the image reads:  ""child survivors of holocaust"""
29463,"i swear some people were conceived through anal sex, because there's no way being that much of an asshole is natural"
29467,love is more powerful than any other force in the world
29470,The text in the image says:  - educate our kids - about domestic violence
29475,you get 10 times more chicks than me?  10 times o is o
29476,"The text in the image reads:  ""america has stolen the jews the jews of god his jewelry the negroes they are the true hebrews""  ""google it"""
29478,one of the bullets they dug out of a victim from the orland gay night club shooting!
29483,the effects of slavery are still felt to this day
29485,when you want to read about other cultures
29503,god gave his arch angels weapons  because even the almighty knew you don't fight evil with tolerance and understanding
29506,when the black kid is roasting the white kid and he has a gun in his backpack  you think i would lose to a monkey
29507,even babies love nikes
29508,problem solution
29513,you dirty fucking nigger
29517,they told me i could become anything so i became a scarecrow
29547,the evolution of man
29574,when your chinese food shows up  completely uncooked
29576,rock. paper. scissors  throat punch!
29581,claims that her ancestors created a safe space for jews  these are her ancestors
29587,texas churches be like... pew pew pew
29608,when you're the gay friend and also the meme lord
29614,"when your girl is bullnie, but you like gagging sounds, so you call her ""latty"" while you beat your meat in the shower"
29630,you just went full goat fucker never go full goat fucker
29635,close friends for life
29643,"dad, dishwasher is loaded again "" """
29671,"dad why do we stink? so blind people can hate us too, son"
29675,"The text in the image reads:  ""remember behind every one of us is a police"""
29678,"The text in the image is ""rich theft""."
29684,"It's not immigration, it's not asylum seeking it's an invasion!"
29703,when each letter is a mental disorder
29706,"""one man's trash is another man's treasure"" is a great quote, but it's not the best way to tell your kid he's adopted"
29708,the most underrated cook of all time
29710,don't think this cream is working...  maybe this will work?.....  nothing's happening
29714,"When your gf is fucking a black guy, so you break a tail light on his car so the police will stop him & shoot him.  modern problems require modern solutions"
29731,take me out for dinner first  then you have my permission to play lol
29735,i have a dream  that's me with the belt
29740,when a person tells you that your meme meme or joke was heavily offensive  i can go lower
